views,likes,comment_count,category_id
4199910,170892,39238,20
971895,73178,6729,28
116926,4211,514,26
623327,5676,701,24
335691,1841,713,17
1124685,30350,2315,10
815004,15391,15693,20
235976,2387,169,1
829566,32315,827,10
865525,24764,1938,28
3832847,91412,7577,23
145493,5071,708,24
324097,7360,1502,24
548254,8629,579,1
237292,8066,948,1
266212,9542,735,26
289045,7272,901,27
208634,5953,846,26
1036667,37661,6717,28
2022084,109051,5985,26
2572084,100762,7242,10
395630,12231,2833,27
757286,21347,730,10
1429713,28318,4807,24
259658,7826,1221,10
178403,5382,868,26
3037536,22903,1521,28
397868,16901,3379,28
620227,20609,1333,10
257484,9480,476,22
545422,15859,2799,27
770659,11342,1976,24
2011204,36651,4548,24
525407,12943,2540,24
239165,1341,127,1
198497,17044,1369,24
395095,20130,1492,26
400847,21112,13595,26
1750867,69781,4870,22
1848642,50119,4242,22
3882340,51669,3167,23
7007312,140269,17534,1
433169,7529,197,1
308201,1246,73,28
299825,13989,1277,26
430661,1265,418,24
2774782,81017,8826,1
213751,10389,396,26
798671,15943,1373,10
917617,15324,4038,28
212489,16392,941,10
2201508,47035,2241,22
590749,19261,1892,24
182549,2893,520,17
3568995,3691,436,24
320948,16730,1492,26
1839599,19440,1454,23
3797932,126874,10559,22
18219818,468743,41511,17
616398,6692,1082,22
193652,10305,685,27
2634552,36129,5009,24
309272,29743,2231,22
336861,9751,475,26
359543,13816,1499,23
6494381,83625,0,28
380424,2032,789,24
449449,4209,661,17
971082,0,0,28
717567,13710,911,24
492967,19145,3438,26
137659,3807,360,26
4192940,63602,7736,17
412464,26520,882,24
773300,24632,2062,27
9478650,1717070,175887,10
119172,10079,3184,24
1367792,25416,1363,17
315717,10790,1018,24
148651,11044,662,22
491512,13936,3393,28
122589,3451,184,17
618512,19532,1264,10
259557,6553,686,26
1754738,29605,4215,24
826661,64140,5241,10
681428,22139,1820,27
1300288,97326,6360,23
5891971,131304,13296,24
283305,2853,293,22
496275,10397,811,27
1012764,22120,3276,28
471002,3472,920,24
469647,23422,1341,27
149253,17648,913,24
564925,21870,1231,22
528794,11811,522,28
263216,4448,188,1
1468602,19274,6624,27
5246932,270270,16815,1
664853,30002,1427,10
366251,2493,1061,24
97401,318,105,24
343344,12332,4207,24
304290,15627,642,22
356012,9168,1571,24
1013400,18475,1647,24
370721,14395,1367,10
376008,21405,1596,15
801971,35832,2163,23
557523,5073,2005,17
41609,732,178,24
790821,14747,3314,19
378044,15803,1011,26
1798714,18367,2727,23
5247733,96749,5762,10
4039682,332273,31983,24
127763,5191,283,23
2263928,28667,1532,10
176823,21230,2111,22
1170770,15210,4979,28
816391,18594,1870,28
132886,5884,595,26
149216,6096,617,26
1548308,33328,5609,15
354168,5480,966,15
648022,14160,976,15
2652416,160400,8948,23
1573591,8064,893,24
757600,16078,1089,25
6252781,122116,9111,24
926291,0,0,26
1027873,18771,4412,24
323867,28362,3379,27
572915,1994,1138,17
13340985,314547,21600,10
789449,25706,987,10
350202,30307,2786,22
360441,1740,158,24
275366,19966,3759,26
2907649,169337,9555,27
277319,12412,776,28
21161174,291620,52851,1
749513,39085,3441,26
1657723,42704,2753,24
250241,18709,734,26
2104805,136893,11733,23
2932436,86779,3709,22
257202,5756,358,24
2163775,129776,11302,24
1155122,49122,3348,26
550137,14717,1273,27
433946,13903,896,24
261610,2931,0,25
5105901,128327,22076,1
640869,22501,3101,26
1601815,35203,4668,19
551498,11375,765,10
2018959,30779,6223,23
285649,19479,1824,24
281577,3169,447,28
135582,1413,202,23
2223447,119526,3966,10
3523540,75128,10302,1
909870,40280,2623,26
1080795,23939,2282,1
794606,46174,6842,20
1597698,27194,4396,26
1535447,56833,3867,22
1252031,57578,1820,1
300425,17789,2461,28
2292736,224986,41467,23
564757,25726,5280,28
867000,27419,2808,26
1432969,140312,10472,10
456470,14826,820,27
519220,13600,1350,27
1117570,7504,324,10
713574,12448,1474,15
422979,7408,1548,1
14820746,983693,97504,10
2396391,38864,4177,24
2088611,163442,7148,23
272251,6949,1368,24
708552,37405,1966,26
2532292,113945,7448,28
3429848,107473,15381,24
2268624,162133,8810,26
607086,12307,1774,22
1674711,68040,6981,22
3327140,204951,15198,20
490146,6544,376,17
2379692,45372,8105,24
488438,28194,3027,24
2528123,157697,9193,10
264633,10656,805,15
396222,19594,912,26
8214956,84779,15889,24
2004238,25967,1517,24
5750660,272469,32583,10
202721,7778,336,10
1946400,246775,126416,24
2884300,73227,26574,20
10618448,624603,45963,10
4528596,178625,41513,20
1046078,76683,7071,28
136661,4609,588,26
478644,2615,885,17
679938,6291,752,24
1326806,34542,2525,10
835184,15566,15821,20
356159,3524,232,1
1013079,35930,874,10
911396,25716,2040,28
4184919,100023,8264,23
239796,6274,893,24
316824,17496,1610,22
237340,6297,880,26
598477,9252,620,1
342110,7642,1644,24
329077,10564,743,26
271403,8598,1017,1
304124,7476,935,27
1062849,38301,6810,28
2174218,112838,6099,26
3067995,111341,7635,10
412240,12522,2874,27
865066,23800,818,10
1450654,28668,4861,24
305471,8425,1252,10
186290,5518,890,26
440304,18227,3599,28
3296663,23593,1575,28
703372,22447,1390,10
289035,10208,513,22
592248,16819,3108,27
382544,1536,76,28
788185,11475,1998,24
571118,13433,2622,24
251472,1414,129,1
206707,17554,1396,24
411478,20700,1503,26
408220,21367,13603,26
1781871,70661,4921,22
2061485,37370,4663,24
1890554,51012,4323,22
3988963,52588,3209,23
7147394,142080,17919,1
500839,9302,277,1
345993,15337,1366,26
452580,1318,423,24
2855296,82333,9045,1
237989,11684,422,26
859446,16914,1455,10
931236,15476,4069,28
2286240,48532,2311,22
270737,18879,1087,10
600344,19484,1935,24
188004,2939,521,17
3628169,3960,456,24
329772,17016,1493,26
1916752,19889,1478,23
3874365,128572,10555,22
18777166,475126,42195,17
639517,0,1059,22
199754,10537,692,27
323340,30263,2114,22
2715466,36730,5050,24
370784,13985,1513,23
6600032,85995,0,28
384531,2048,793,24
464888,4283,670,17
733387,13919,921,24
1005134,0,0,28
507276,19404,3487,26
140155,3860,362,26
4274485,64106,7792,17
435235,27525,894,24
784003,24848,2084,27
9879448,1731826,176698,10
323407,10921,1053,24
120886,10207,3201,24
1387482,25571,1392,17
152665,11236,671,22
496286,14033,3392,28
146057,4015,214,17
654222,20205,1311,10
271160,6730,699,26
1762618,29732,4229,24
855201,65834,5397,10
701286,22566,1849,27
1317615,98001,6380,23
6019399,133340,13386,24
283422,2856,293,22
503017,10525,814,27
1026013,22312,3320,28
474247,3487,922,24
485256,23908,1341,27
151578,17799,913,24
599102,22542,1267,22
555417,12085,537,28
5358761,273838,16859,1
267508,4514,189,1
1483877,19430,6638,27
714530,30673,1412,10
369109,2505,1059,24
97714,318,106,24
361055,12572,4349,24
309961,15839,644,22
1020699,18584,1648,24
387806,14635,1378,10
386573,21609,1602,15
807556,36014,2184,23
559623,5082,2007,17
796313,14796,3319,19
41854,742,179,24
387091,16060,1011,26
1871762,19036,2841,23
5650144,100402,5890,10
4070780,334026,32093,24
128398,5203,283,23
2544589,30331,1572,10
177802,21382,2121,22
830921,18831,1893,28
1223440,15679,5109,28
133778,5920,602,26
150801,6128,620,26
1557905,33486,5613,15
369067,5660,988,15
2779467,164824,9152,23
1574308,8085,897,24
762438,16176,1088,25
6344018,123690,9198,24
696255,14732,1005,15
928082,0,0,26
1060053,19079,4456,24
14846591,331252,22122,10
333265,28902,3415,27
575067,1999,1137,17
849415,26335,988,10
278870,20139,3831,26
363558,1751,160,24
2930819,170166,9504,27
279983,12488,782,28
21636717,293209,53078,1
757154,39356,3458,26
1679370,43199,2759,24
254245,18955,735,26
2115877,137336,11763,23
2986574,88159,3768,22
259266,5812,360,24
2176627,130196,11351,24
1170305,49647,3385,26
554504,14811,1273,27
444036,14273,910,24
279739,3210,0,25
5121466,128604,22124,1
643126,22542,3137,26
1624304,35545,4705,19
577258,11622,765,10
2041686,30955,6276,23
288232,19624,1847,24
290136,3374,464,28
138913,1439,201,23
2307184,121487,3983,10
3563611,75529,10328,1
913565,40374,2626,26
1084709,23994,2284,1
802648,46224,6849,20
1639189,27573,4459,26
1544043,57002,3885,22
1259398,57890,1834,1
303232,17963,2481,28
2297911,225180,41492,23
876178,27602,2813,26
570662,25841,5361,28
1331911,8309,333,10
466388,15014,821,27
1447554,140773,10473,10
24262331,1249396,121243,10
2970278,43405,4603,24
2306579,173784,7592,23
342180,7457,1434,24
761933,38409,2007,26
2824281,117687,7507,28
3674791,111432,16192,24
2530002,172311,9275,26
680931,12861,1916,22
1794356,70135,7276,22
3490430,208539,14034,20
631294,8007,491,17
2550370,46905,8342,24
559072,29572,2930,24
2800859,164497,9476,10
367842,12101,915,15
466906,21320,955,26
9218327,88433,16648,24
2330446,28194,1615,24
6773278,286477,34491,10
357509,10125,377,10
2024757,254351,131395,24
3027619,74057,27027,20
12072138,645004,46622,10
4912463,186266,43651,20
1092682,78235,7193,28
149011,4757,610,26
684438,3439,1038,17
746658,6802,697,24
1510573,36959,2753,10
845803,15612,15829,20
452682,4166,284,1
1215021,38560,875,10
943311,26157,2096,28
4536211,106277,8700,23
310236,6829,939,24
345249,17982,1638,22
260190,6496,903,26
628000,9487,655,1
354824,7729,1722,24
371553,11056,761,26
293678,8798,1019,1
308049,7562,940,27
1078782,38602,6820,28
2460216,114540,6169,26
3593812,119595,7998,10
419851,12634,2924,27
954855,25622,837,10
1468523,28906,4797,24
338557,8727,1272,10
191513,5595,905,26
514019,20040,3920,28
3483071,24148,1595,28
777521,24089,1440,10
321795,10684,530,22
656719,17850,3409,27
425050,1666,84,28
804798,11550,2022,24
617569,13885,2670,24
263457,1466,134,1
215670,17917,1404,24
429870,21124,1531,26
415675,21591,13623,26
1807760,71231,4938,22
2117013,37824,4711,24
1931408,51539,4354,22
4096699,53194,3240,23
7302751,143504,18038,1
592532,11310,314,1
406493,16601,1427,26
468841,1339,422,24
2981897,83875,9175,1
265559,12895,440,26
913962,17597,1505,10
941271,15566,4104,28
2349746,49285,2389,22
379029,21714,1144,10
610512,19651,1961,24
194396,2971,526,17
3714550,4494,492,24
339122,17205,1503,26
1978138,20192,1477,23
3961163,129868,10684,22
19412787,479898,42478,17
204747,10695,693,27
338407,30724,2135,22
2786856,37136,5075,24
384050,14184,1523,23
6771112,87955,0,28
388029,2058,796,24
481494,4355,678,17
750257,14087,927,24
1032839,0,0,28
523067,19698,3522,26
142708,3904,369,26
4344751,64416,7847,17
460474,28351,905,24
793390,25004,2088,27
10399937,1743625,177518,10
331302,11036,1069,24
127506,10661,3294,24
1403950,25656,1400,17
157665,11444,676,22
502042,14158,3422,28
182454,4671,304,17
697890,20887,1349,10
288553,6929,715,26
1772256,29809,4236,24
886124,67178,5492,10
720021,22832,1851,27
1335774,98474,6392,23
6183923,135311,13501,24
283720,2859,292,22
509363,10617,811,27
1039844,22439,3323,28
476604,3502,924,24
494173,24140,1352,27
154703,17947,913,24
620344,23030,1301,22
570208,12219,529,28
5521836,278048,17156,1
271373,4550,190,1
1504048,19566,6673,27
772340,31333,1412,10
372037,2518,1061,24
98031,321,106,24
373975,12727,4423,24
314448,15964,644,22
1026685,18642,1655,24
406252,14826,1390,10
396945,21763,1611,15
814106,36173,2184,23
561970,5091,2007,17
802210,14843,3330,19
42199,745,179,24
395685,16256,1049,26
1944812,19536,2925,23
6146519,103670,5973,10
4107377,335387,32194,24
129312,5207,283,23
2946656,32121,1626,10
178717,21476,2136,22
842921,19001,1899,28
1277686,16073,5249,28
134881,5954,602,26
152388,6146,625,26
1568652,33638,5619,15
389945,5832,1028,15
2919849,167851,9299,23
1579861,8105,899,24
767820,16250,1095,25
6438646,124860,9283,24
745028,15290,1050,15
930151,0,0,26
1102659,19356,4489,24
16755944,346310,22653,10
343659,29310,3458,27
577351,1999,1135,17
911608,26748,1001,10
282348,20264,3872,26
367190,1763,160,24
2958554,170863,9532,27
282309,12547,788,28
22309004,294664,53299,1
766715,39603,3496,26
1704711,43626,2770,24
258723,19156,744,26
2129406,137749,11814,23
3046427,89179,3841,22
261803,5846,363,24
2203494,130858,11403,24
1189112,50144,3409,26
559914,14883,1276,27
453506,14494,916,24
313708,3658,0,25
5142139,128916,22156,1
645449,22571,3138,26
1646051,35793,4726,19
607765,11866,780,10
2066897,31111,6296,23
292030,19776,1855,24
301028,3560,488,28
141696,1460,201,23
2408990,123245,4033,10
3617347,75945,10393,1
918115,40462,2645,26
1089753,24060,2287,1
813414,46295,6870,20
1691844,27882,4492,26
1553598,57186,3887,22
1271958,58191,1839,1
308082,18139,2489,28
2305537,225422,41490,23
888717,27814,2827,26
576742,25929,5380,28
1606993,9035,343,10
477956,15182,823,27
1467165,141277,10516,10
1429816,73099,3803,23
397387,11818,1697,1
7822003,189086,16829,24
1837423,36908,20814,25
508376,12313,567,24
3601720,244648,18800,10
3075228,142222,9963,22
247528,12744,1461,22
264124,13805,834,26
374192,16464,1405,24
1801695,369820,29618,24
298219,10363,1637,24
604506,10175,895,24
368135,3306,393,23
7523584,232356,17752,17
29921300,1395750,133691,10
423265,10527,950,24
451759,3353,1051,24
2112785,123166,9776,10
2256007,143521,29992,22
1083800,19099,0,24
527444,21626,2408,19
1671521,48592,3827,23
1142949,54689,4117,23
345365,18058,4414,26
2463996,341482,38517,10
2590142,44396,6604,24
1919889,27873,4995,17
389504,2873,705,28
366647,7503,639,24
744256,18615,3593,24
1277694,15943,1683,24
237161,9195,894,28
732311,36727,2574,26
374722,43489,8494,23
355747,6241,1312,24
163442,10918,2569,24
192058,7878,1051,26
14755537,858708,150036,10
1050725,6418,362,1
330955,14961,956,26
2337251,53095,6810,24
902489,9429,3888,17
3162608,45143,4776,24
195550,7619,730,24
500569,27106,2908,27
146906,7110,450,10
1236325,72263,17713,24
2420644,178990,7704,23
361043,7680,1441,24
259832,3471,268,1
681089,8530,538,17
776365,38955,2045,26
144388,5487,813,17
2913626,119434,7643,28
2665315,179051,9535,26
3755581,113375,16488,24
700722,13113,1947,22
1886550,72117,7477,22
541729,13434,433,10
3554785,210455,14208,20
491613,21995,962,26
572551,30184,2954,24
2639536,47927,8479,24
389069,12599,966,15
48431654,609101,29172,10
144359,5469,396,27
2964522,168936,9691,10
2487516,29601,1642,24
9653240,90194,16961,24
7619961,298787,35970,10
2058386,258416,133653,24
395028,11660,1262,23
3160319,74782,27424,20
13437731,665337,47256,10
1108207,79106,7248,28
152878,4845,613,26
5133134,190899,45136,20
1635784,38973,2929,10
147272,3381,144,26
1388444,40937,903,10
508214,4555,317,1
322852,7101,960,24
839160,15633,15874,20
639104,9611,666,1
352147,18251,1665,22
953926,26462,2140,28
4683237,109485,8923,23
263163,6549,903,26
361730,7798,1787,24
392950,11468,776,26
496941,24593,1196,10
302639,8906,1025,1
3967960,126077,8238,10
1073973,38758,6831,28
1043165,27613,854,10
424461,12724,2915,27
623664,22729,4399,28
1474580,29052,4855,24
821229,25198,1518,10
365114,9033,1287,10
194110,5665,906,26
712499,18946,3623,27
331909,11096,552,22
1480987,115938,9178,23
3546585,24737,1649,28
438496,1709,88,28
460196,18077,1477,26
663832,14509,2728,24
439842,21418,1539,26
219772,18187,1423,24
268742,1505,149,1
812499,11677,2050,24
420112,21701,13631,26
2143277,38244,4728,24
1819371,71610,4970,22
1953481,51990,4368,22
227342,9760,959,15
680971,13649,376,1
7403488,144610,18186,1
276200,13397,468,26
3057613,84854,9288,1
949154,18174,1558,10
475418,1353,429,24
940941,15617,4122,28
2380010,49751,2417,22
623440,19978,1973,24
3753457,4684,499,24
344210,17374,1511,26
196247,2992,527,17
2014354,20459,1487,23
4016650,130976,10775,22
207083,10795,697,27
344574,31003,2145,22
2824905,37418,5128,24
6886912,89790,0,28
491511,4392,684,17
389669,2062,799,24
758005,14203,926,24
532697,19904,3592,26
1050733,0,0,28
143943,3922,371,26
798364,25116,2088,27
479904,29124,920,24
10752625,1752589,178127,10
335998,11115,1076,24
132283,10987,3301,24
201750,5008,334,17
162127,11641,685,22
1406838,25724,1411,17
504000,14207,3432,28
739426,21592,1407,10
1774085,29840,4238,24
908488,68353,5600,10
729322,23027,1859,27
283547,2863,292,22
514006,10707,820,27
1048863,22545,3345,28
156998,18084,915,24
629936,23411,1325,22
824010,31859,1421,10
5640597,281728,17209,1
1518910,19688,6696,27
576991,12313,532,28
273690,4586,191,1
382174,12853,4476,24
316809,16028,644,22
1032142,18714,1655,24
405471,21905,1627,15
817764,36245,2187,23
806285,14901,3331,19
400564,16383,1096,26
1985776,19858,2996,23
6576190,107101,6068,10
3341589,33935,1684,10
4130885,336462,32309,24
852371,19153,1903,28
1317633,16406,5352,28
410460,6084,1092,15
1577450,33808,5611,15
3035158,170787,9488,23
1583620,8138,917,24
771568,16312,1096,25
772086,15662,1079,15
18323783,356785,23038,10
1129870,19598,4509,24
351991,29718,3496,27
578416,2004,1134,17
285213,20376,3899,26
369487,1770,160,24
2982517,171636,9558,27
22546976,295631,53401,1
774012,39835,3535,26
261520,19333,744,26
2138878,138044,11859,23
3087952,90028,3881,22
2226333,131363,11459,24
1207635,50742,3427,26
563514,14935,1278,27
1646592,18929,3744,23
538635,20914,3920,26
539911,21140,1560,24
722009,84227,8663,10
177839,5791,391,24
802945,38061,2438,23
1096809,26534,4738,1
2000203,89569,5003,23
125112,10784,916,10
386450,3149,669,17
371602,12535,1768,24
954389,25754,717,26
531285,12087,290,24
1267850,72128,8151,26
854432,35842,5147,24
11161971,218633,18871,24
640434,1910,1101,17
2740785,49073,27280,25
1737821,43125,2160,22
354015,15189,1961,24
300843,27409,1060,22
415196,17519,1014,26
4511599,273542,20139,10
309268,14322,1625,22
398191,12956,3242,24
3433597,152158,10518,22
654257,23632,2208,24
200534,8142,670,10
727128,9909,1308,15
197586,2679,533,24
2191643,411748,31884,24
558329,13541,2275,24
525797,502,76,1
449645,5587,224,23
236393,9791,828,27
756037,12006,1082,24
672017,14679,1316,24
423976,6879,1875,25
35218973,1506788,140396,10
8050783,239071,18397,17
2562782,133718,10772,10
1483151,22099,0,24
2388482,146903,30706,22
619864,24857,2700,19
1755004,49522,3932,23
371642,18856,4574,26
2849816,360306,39919,10
2822463,47668,7158,24
2026827,28553,4246,17
538938,4075,911,28
1265875,58943,4397,23
1086984,46647,2461,24
401402,7860,661,24
4303102,11415,2916,24
262702,9689,911,28
812403,19868,3894,24
783712,38182,2657,26
438680,46981,8994,23
387849,6541,1388,24
176529,11225,2656,24
203254,8051,1074,26
15845395,890385,161513,10
1342483,7066,432,1
225590,8630,728,24
3315192,46629,4846,24
518516,27636,2949,27
169124,7432,413,10
1435322,82032,19684,24
2491405,182136,7783,23
373003,7775,1438,24
300716,3609,269,1
707999,8744,455,17
150839,5575,844,17
2990724,120542,7759,28
788491,39314,2068,26
2775029,183985,9723,26
3829925,114838,16681,24
762372,16534,482,10
587694,30656,3005,24
414882,12911,989,15
1967156,73612,7602,22
2731544,48940,8595,24
3666161,213500,14330,20
52180728,637267,30283,10
146856,5555,400,27
3125402,172509,9903,10
2612612,30659,1701,24
8538927,311781,37065,10
408667,11780,1266,23
2092853,261707,135344,24
10093668,91999,17198,24
1122569,79657,7286,28
181523,3925,193,26
155584,4908,614,26
3219605,75188,27657,20
14937243,683251,47859,10
1779137,41485,3160,10
1565169,42747,916,10
5286418,193234,45873,20
559953,4912,334,1
337122,7424,992,24
843512,15662,15916,20
967088,26753,2146,28
360753,18494,1679,22
4807512,111866,9136,23
610679,27289,1262,10
